,Unnamed: 0,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
132,132,1WPFLWEVGAI,UCtyvFKpG7rUqB8RAE9Shbtw,TJ Mora,"I think it was on the John Oliver special where I heard someone say that AI will not replace people, but people who use AI will replace people who doesn't use AI. This is true especially for white collar jobs: lawyers, accountants, writers, managers, programmers, etc.

I'm a programmer myself and had been able to incorporate ChatGPT to some of the things I do (like generating content for client's website, generate boilerplate code that I can then edit, asking questions about potential security vulnerabilities of my api endpoints, and many more).

So to white collar workers out there, you should really learn how to incorporate AI in your work. Otherwise someone who uses AI can replace you. Don't expect our corporate overlords to increase our wages though if we learn AI. Actually, they may require more productivity without raising our wages.","I think it was on the John Oliver special where I heard someone say that AI will not replace people, but people who use AI will replace people who doesn't use AI. This is true especially for white collar jobs: lawyers, accountants, writers, managers, programmers, etc.

I'm a programmer myself and had been able to incorporate ChatGPT to some of the things I do (like generating content for client's website, generate boilerplate code that I can then edit, asking questions about potential security vulnerabilities of my api endpoints, and many more).

So to white collar workers out there, you should really learn how to incorporate AI in your work. Otherwise someone who uses AI can replace you. Don't expect our corporate overlords to increase our wages though if we learn AI. Actually, they may require more productivity without raising our wages.",2023-04-28T17:35:20Z,2023-04-28T17:35:20Z,28,True,4
133,133,1WPFLWEVGAI,UCRvKEhmt66M5O773CyoXSzA,Carbon Forms,"I can’t wait for the automation of knowledge. While knowledge work isn't inherently superior to other forms of labor, it just hasn't been automated yet. Increasing access to knowledge will enhance many lives, though it may diminish the value of knowledge-based professions.","I can’t wait for the automation of knowledge. While knowledge work isn't inherently superior to other forms of labor, it just hasn't been automated yet. Increasing access to knowledge will enhance many lives, though it may diminish the value of knowledge-based professions.",2023-04-28T17:31:35Z,2023-04-28T17:31:35Z,3,True,1
134,134,1WPFLWEVGAI,UCs9_encJXkHHSMQKo3U6XoA,Aurobindo Ghosh,it will make you believe and accept whatever nonsense it gives you because it's not you who is thinking to write,it will make you believe and accept whatever nonsense it gives you because it's not you who is thinking to write,2023-04-28T17:29:59Z,2023-04-28T17:29:59Z,1,True,0
135,135,1WPFLWEVGAI,UC4JonzG-B4rwmHy4-GtXGVQ,Global Autobahn,"Honestly, probably","Honestly, probably",2023-04-28T17:29:08Z,2023-04-28T17:29:08Z,0,True,0
136,136,1WPFLWEVGAI,UC-0d6aJf9so0uPhmkNZoD0A,O M,"ChatGPT is just a computer program and I am an actual person, it wont take my job but it will help with my job","ChatGPT is just a computer program and I am an actual person, it wont take my job but it will help with my job",2023-04-28T17:20:34Z,2023-04-28T17:20:34Z,1,True,0
137,137,1WPFLWEVGAI,UCkuh3CWouYZ01UtoSr1YavA,Matt,Can’t wait till AI replaces everyone at CNBC,Can’t wait till AI replaces everyone at CNBC,2023-04-28T17:18:01Z,2023-04-28T17:18:01Z,0,True,0
138,138,1WPFLWEVGAI,UC4grjWSXVGZzKcE-Ur6Mlaw,Dr. Dad,ChatGPT sure didn’t help Buzzfeed avoid bankruptcy 😂,ChatGPT sure didn’t help Buzzfeed avoid bankruptcy 😂,2023-04-28T17:17:14Z,2023-04-28T17:17:14Z,2,True,0
139,139,1WPFLWEVGAI,UCfuh78VKgr6mbGFo4Rz3C-Q,Ray of Light 62,"ChatGPT only works with the main world languages. 
Pictorial languages like Chinese require a secondary but different development.
Also, the ""generative AI"" is only a nominal description. The AI cant generate anything on its own, but can only recombine words and images that have already been written or drawn...","ChatGPT only works with the main world languages. 
Pictorial languages like Chinese require a secondary but different development.
Also, the ""generative AI"" is only a nominal description. The AI cant generate anything on its own, but can only recombine words and images that have already been written or drawn...",2023-04-28T17:16:38Z,2023-04-28T17:16:38Z,4,True,4
140,140,1WPFLWEVGAI,UC9etu5gVBeQExLcfX2HyV5g,rafael0491,i hope it does i dont like work,i hope it does i dont like work,2023-04-28T17:12:00Z,2023-04-28T17:12:00Z,2,True,0
141,141,1WPFLWEVGAI,UC3zy6WyG2C-TbKOm07dtFsw,EX0stasis,"Best case scenario, from what I can think of, is that AI will reduce a lot of our teams down to just one person, the one directing the AI to do stuff. But hopefully, in doing so, it makes certain projects that would have otherwise been too prohibitively expensive or complicated now feasible for the average person to do. So, best case scenario, we all become our own entrepreneurs working for ourselves, along with a gradually increasing universal basic income funded by taxes on the corporations that laid off the most human workers.","Best case scenario, from what I can think of, is that AI will reduce a lot of our teams down to just one person, the one directing the AI to do stuff. But hopefully, in doing so, it makes certain projects that would have otherwise been too prohibitively expensive or complicated now feasible for the average person to do. So, best case scenario, we all become our own entrepreneurs working for ourselves, along with a gradually increasing universal basic income funded by taxes on the corporations that laid off the most human workers.",2023-04-28T17:10:52Z,2023-04-28T17:10:52Z,8,True,0
142,142,1WPFLWEVGAI,UC3AZj13W57rtuy2dKfrQ_pw,T D,"It already diagnoses rare diseases something like 90% more accurately than real doctors. It can write up a large, well documented doctoral thesis in an hour. It'll discover any kind of information for you in a fraction of a second.

Yes. If you don't use your back to do it, this thing is going to take your job.","It already diagnoses rare diseases something like 90% more accurately than real doctors. It can write up a large, well documented doctoral thesis in an hour. It'll discover any kind of information for you in a fraction of a second.

Yes. If you don't use your back to do it, this thing is going to take your job.",2023-04-28T17:07:02Z,2023-04-28T17:07:02Z,16,True,7
143,143,1WPFLWEVGAI,UCSc3XfY3qO5-nc6xQcFvemw,James D,"You should rather address the massive under reporting and burying of black on white attacks across the West in local news, while fawning over the opposite. But that's a certain cosmopolitan elite deliberately doing that, while flooding the west with mass migration, rather than Chat gpt","You should rather address the massive under reporting and burying of black on white attacks across the West in local news, while fawning over the opposite. But that's a certain cosmopolitan elite deliberately doing that, while flooding the west with mass migration, rather than Chat gpt",2023-04-28T17:05:44Z,2023-04-28T17:05:44Z,1,True,0
144,144,1WPFLWEVGAI,UCPSadIpKk45VXsS9e9Bc9ng,revistadearmas,"People tell GPT CHAT that without electricity can do 💩  
Gpt boot need to hear we are going to destroy AI 😂","People tell GPT CHAT that without electricity can do 💩  
Gpt boot need to hear we are going to destroy AI 😂",2023-04-28T17:02:38Z,2023-04-28T17:02:38Z,0,True,0
145,145,1WPFLWEVGAI,UCVYGbMtmewNPiaCou5jvG9g,kim,AI will take our jobs but for who AI would do the job ?,AI will take our jobs but for who AI would do the job ?,2023-04-28T16:59:53Z,2023-04-28T16:59:53Z,2,True,0
146,146,1WPFLWEVGAI,UCWdw9Xbl3fIV6XHTN93jR2g,Andre Batista,"300 million!? That’s insanity, even if just 50 million jobs were replaced, it would break the economy. The point is, if we don’t have jobs, who’s gonna pay for their products? It sounds like nonsense to me","300 million!? That’s insanity, even if just 50 million jobs were replaced, it would break the economy. The point is, if we don’t have jobs, who’s gonna pay for their products? It sounds like nonsense to me",2023-04-28T16:58:33Z,2023-04-28T16:58:33Z,3,True,2
147,147,1WPFLWEVGAI,UC7DglTjwdQbsrskvmOyx5pg,jainicz,"The short answer is YES.
However, many people may be hesitant to admit this due to embarrassment or a lack of understanding about how rapidly AI is advancing and will continue to do so in the coming years.","The short answer is YES.
However, many people may be hesitant to admit this due to embarrassment or a lack of understanding about how rapidly AI is advancing and will continue to do so in the coming years.",2023-04-28T16:58:17Z,2023-04-28T16:58:17Z,52,True,7
148,148,1WPFLWEVGAI,UCQw203AYbxLXSUCUPMFeFGQ,RCDriver10,All employers and businesses want to do is to cut labor overhead and get rid of as many jobs as possible...,All employers and businesses want to do is to cut labor overhead and get rid of as many jobs as possible...,2023-04-28T16:58:02Z,2023-04-28T16:58:02Z,71,True,4
149,149,1WPFLWEVGAI,UC-HrcYsevfueppEHQg_Wpzw,Tj White,Doubt it will ever replace firefighters.,Doubt it will ever replace firefighters.,2023-04-28T16:57:29Z,2023-04-28T16:57:29Z,6,True,2
150,150,1WPFLWEVGAI,UCI3UfdM_G-fsGsr6S_yehqA,BarryWhite,"I have no job, so there’s nothing to take! 😂","I have no job, so there’s nothing to take! 😂",2023-04-28T16:56:18Z,2023-04-28T16:56:18Z,15,True,1
151,151,1WPFLWEVGAI,UCYDqnRYTOWvUmqt_GTU-IQA,Malus,Considering journalism is primarily left wing I'm not going to lose any sleep of AI eradicates journalist's jobs,Considering journalism is primarily left wing I'm not going to lose any sleep of AI eradicates journalist's jobs,2023-04-28T16:53:47Z,2023-04-28T16:53:47Z,1,True,0
152,152,1WPFLWEVGAI,UCbcO6z9nx45WDW_8VD_5X8g,River Parish,I guess the movie IRobot was telling the truth damn machines are trying to take over.,I guess the movie IRobot was telling the truth damn machines are trying to take over.,2023-04-28T16:53:26Z,2023-04-28T16:53:26Z,0,True,0
153,153,1WPFLWEVGAI,UCu97sjXf3PlWmVfa2uRf3jQ,Tony Stank,"We've tried automated systems. Anyone here ever call a customer service helpline and get a robot? Horrendous. Humans can navigate through redtape more easily. 

How about this scenario. The automated car is driving. It sees a child on the road. If the car avoids the child, then it hits other obstacles and harms the driver. If it goes full speed ahead, then the driver survives. This was an actual issue that EV car manufacturers had to address. Do people want to buy a car that harms its owner or will it do whatever it takes to save the owner. 

At some point, the car still had issues identifying humans.","We've tried automated systems. Anyone here ever call a customer service helpline and get a robot? Horrendous. Humans can navigate through redtape more easily. 

How about this scenario. The automated car is driving. It sees a child on the road. If the car avoids the child, then it hits other obstacles and harms the driver. If it goes full speed ahead, then the driver survives. This was an actual issue that EV car manufacturers had to address. Do people want to buy a car that harms its owner or will it do whatever it takes to save the owner. 

At some point, the car still had issues identifying humans.",2023-04-28T16:50:52Z,2023-04-28T16:50:52Z,2,True,7
154,154,1WPFLWEVGAI,UCDjk29DnspZhAXlvbZjYeJg,coye9r,"ChatGPt specifically? No
Give the same tech 5 to 10 years? Definitely","ChatGPt specifically? No
Give the same tech 5 to 10 years? Definitely",2023-04-28T16:49:20Z,2023-04-28T16:49:20Z,2,True,1
155,155,1WPFLWEVGAI,UC83vy07oGOPK_c4h-7IDtkA,headbang419,"These ""Will ChatGPT take our jobs"" articles/content are gettick so damn hacky. Come up with a new take. Unless...this was written by AI.","These ""Will ChatGPT take our jobs"" articles/content are gettick so damn hacky. Come up with a new take. Unless...this was written by AI.",2023-04-28T16:46:51Z,2023-04-28T16:46:51Z,2,True,0
156,156,1WPFLWEVGAI,UCBZl7kiZ4EH8w0pdMz4F4jg,paolo Sol Cruz,"One of the best examples of automation is with Toll booths. Humans are too inefficient with this and we always have backed lines from toll gates. Now with automation, I don't see backed up lines anymore.We shouldn't justify this type of work inconvenience..","One of the best examples of automation is with Toll booths. Humans are too inefficient with this and we always have backed lines from toll gates. Now with automation, I don't see backed up lines anymore.We shouldn't justify this type of work inconvenience..",2023-04-28T16:45:11Z,2023-04-28T16:45:11Z,16,True,1
157,157,1WPFLWEVGAI,UCyrDbilSgBe0hHgzGByrj2g,Jim V,Could A.I also replace our politicians and even President one day???,Could A.I also replace our politicians and even President one day???,2023-04-28T16:44:48Z,2023-04-28T16:44:48Z,3,True,1
158,158,1WPFLWEVGAI,UCL4GpV7kZORqFfcFd6EDRRw,Sir Mók,"Today I asked chat gpt to calculate my monthly cost of fuel but the F-er couldn't do it in my language it only worked in English. I gave him all the parameters such as the total monthly distance I'll travel by car, my car's consumption and the fuel price. Don't worry folks we are F-ing far away from losing jobs.","Today I asked chat gpt to calculate my monthly cost of fuel but the F-er couldn't do it in my language it only worked in English. I gave him all the parameters such as the total monthly distance I'll travel by car, my car's consumption and the fuel price. Don't worry folks we are F-ing far away from losing jobs.",2023-04-28T16:44:20Z,2023-04-28T16:44:20Z,3,True,0
